open,high,low,close,volume,date,MA for 10 days,MA for 50 days,MA for 100 days,Daily Return,ema7,ema14,ema30,ema60
44.5,44.75,43.31,43.44,1466800,2000-02-02,40.213,38.8008,38.7316,0.02670763412904731,41.40278237829115,40.07186900734973,39.002708164781815,38.67429321583998
43.19,43.25,42.13,42.31,2171700,2000-02-03,39.788,38.772000000000006,38.6453,0.0,40.72370983772153,39.55369500848046,38.696688038215036,38.512743833326084
42.5,42.63,41.25,42.31,2061000,2000-02-04,39.426,38.735800000000005,38.579100000000004,0.025696969696969774,40.194946450295376,39.12964808670822,38.44749410981608,38.38402328530324
41.63,41.81,40.75,41.25,2044900,2000-02-07,38.964,38.7084,38.5176,0.0060975609756097615,39.48992860039384,38.64036317697102,38.18111439325167,38.250939328872846
41.5,41.5,40.0,41.0,2924200,2000-02-08,38.67,38.688399999999994,38.4551,0.04778941988244312,38.90323813385845,38.23888058881271,37.969467110027644,38.14927625527531
40.0,41.19,39.13,39.13,2967400,2000-02-09,38.351,38.621,38.383900000000004,0.028113504992117733,38.20431751181127,37.81409298709159,37.76046484175368,38.0526415520643
39.06,39.56,37.63,38.06,2903700,2000-02-10,38.063,38.5984,38.3526,0.057222222222222285,37.895756682415026,37.61164575433645,37.66601414118497,38.01612092671055
37.25,37.88,34.88,36.0,5972400,2000-02-11,37.857,38.617200000000004,38.3239,-0.06808180170851674,37.8410089098867,37.54266817808052,37.638842702646,38.014633500497354
37.0,38.94,36.25,38.63,3393900,2000-02-14,37.813,38.6998,38.312000000000005,-0.03424999999999989,38.4546785465156,37.78000174393906,37.75186633731124,38.08292616153116
38.88,40.75,38.63,40.0,3024100,2000-02-15,37.456,38.7222,38.265100000000004,0.020668537892319483,38.3962380620208,37.64923278146814,37.691305395056844,38.06438128565086
39.75,40.63,38.81,39.19,1940700,2000-02-16,36.944,38.7248,38.2076,0.012923235978288927,37.86165074936106,37.28757628630939,37.532085077474555,37.99876709194411
39.13,39.13,37.69,38.69,1912100,2000-02-17,36.469,38.7298,38.177,0.026532236667551112,37.41886766581475,36.99489571497237,37.41774611730038,37.95838631539984
38.25,38.38,37.38,37.69,1508900,2000-02-18,36.238,38.732200000000006,38.155699999999996,-0.016183764030279435,36.995156887753005,36.73411044035274,37.33000447021765,37.93358585151509
37.94,38.88,37.5,38.31,2014400,2000-02-22,36.138,38.771,38.1382,0.013224014810896634,36.763542517004005,36.58705050809931,37.30517719230163,37.94184299902408
38.38,38.69,37.19,37.81,2447200,2000-02-23,35.688,38.7824,38.1126,0.04303448275862065,36.248056689338675,36.3219813554992,37.23587906763277,37.92936310068592
37.81,37.88,36.25,36.25,2244100,2000-02-24,35.400999999999996,38.785,38.0917,0.00694444444444442,35.72740891911823,36.09305541019138,37.196284520572966,37.93340930748883
36.31,37.5,35.88,36.0,2069900,2000-02-25,35.301,38.8412,38.106700000000004,0.01237345331833506,35.55321189215765,36.068910088682365,37.26154552199179,37.990474029776585
36.0,36.63,35.38,35.56,1659600,2000-02-28,35.269999999999996,38.9,38.1261,0.01426126640045644,35.40428252287686,36.079511640787345,37.3485486614395,38.05794772570122
